CURVE,X,Y
108,61,18.6
108,62,20.1
108,63,20.8
108,64,21.6
108,65,22.3
108,66,23.8
108,67,24.6
108,68,25.3
108,69,26.1
108,70,27.6
108,71,28.3
108,72,29.1
108,73,29.8
108,74,31.3
108,75,32
108,76,32.8
108,77,33.5
108,78,34.9
108,79,35.7
108,81,37.1
108,82,38.5
108,84,39.9
108,85,40.5
108,86,41.9
108,87,42.5
108,89,43.9
108,90,45.1
108,91,45.8
108,93,47
108,94,48.2
108,97,50
108,98,51.1
108,99,51.6
108,100,52.2
108,101,52.7
108,102,53.8
108,105,55.3
108,106,56.2
108,108,57.2
108,109,57.6
108,110,58.5
108,113,59.7
108,114,60.5
108,117,61.7
108,118,62.4
108,120,63
108,121,63.4
108,122,64
108,125,64.9
108,126,65.4
108,127,65.7
108,129,66.1
108,130,66.6
108,133,67.2
108,134,67.6
108,136,68
108,137,68.1
108,138,68.4
108,139,68.6
108,141,68.8
108,142,69.1
108,148,69.7
108,149,69.7
108,151,69.9
108,153,69.9
108,154,70
107,0,0
107,18,0
107,19,0.1
107,21,0.1
107,24,0.4
107,25,0.4
107,26,0.7
107,27,0.8
107,29,1.2
107,30,1.7
107,31,1.9
107,32,2.2
107,33,2.6
107,34,3.3
107,35,3.8
107,36,4.2
107,37,4.8
107,38,5.9
107,39,6.5
107,41,7.9
107,42,9.4
107,45,12.1
107,46,14
107,47,15
107,49,17.2
107,50,19.5
107,51,20.7
107,53,23.3
107,54,25.9
107,55,27.2
107,57,30
107,58,32.9
107,59,34.3
107,60,35.8
107,61,37.2
107,62,40.2
107,63,41.6
107,65,44.6
107,66,47.6
107,69,52.1
107,70,55.1
107,73,59.6
107,74,62.6
107,75,64
107,77,67
107,78,69.9
107,81,74.1
107,82,77
107,83,78.3
107,85,81.1
107,86,83.8
107,89,87.7
107,90,90.3
107,91,91.5
107,92,92.8
107,93,94
107,94,96.4
107,96,98.8
107,97,99.9
107,98,102.2
107,100,104.4
107,101,105.4
107,102,107.5
107,103,108.6
107,104,109.6
107,105,110.5
107,106,112.5
107,109,115.2
107,110,117
107,111,117.8
107,112,118.7
107,113,119.5
107,114,121.1
107,115,121.8
107,116,122.6
107,117,123.3
107,118,124.7
107,120,126.1
107,121,126.7
107,122,128
107,124,129.2
107,125,129.7
107,126,130.8
107,129,132.3
107,130,133.2
107,131,133.6
107,132,134.1
107,133,134.5
107,134,135.2
107,135,135.6
107,136,135.9
107,137,136.3
107,138,136.9
107,139,137.2
107,140,137.4
107,141,137.7
107,142,138.1
107,143,138.4
107,144,138.6
107,145,138.7
107,146,139.1
107,147,139.2
107,148,139.4
107,149,139.5
107,150,139.7
107,151,139.8
107,152,139.8
107,154,140
93,0,0
93,18,0
93,19,0.1
93,21,0.1
93,23,0.3
93,24,0.3
93,25,0.4
93,26,0.6
93,27,0.7
93,29,1.1
93,30,1.5
93,31,1.7
93,33,2.3
93,34,3
93,36,3.8
93,37,4.3
93,38,5.3
93,41,7.1
93,42,8.5
93,43,9.3
93,44,10
93,45,10.9
93,46,12.6
93,47,13.5
93,49,15.5
93,50,17.6
93,53,20.9
93,54,23.3
93,55,24.5
93,56,25.8
93,57,27
93,58,29.6
93,61,33.5
93,62,36.1
93,63,37.5
93,64,38.8
93,65,40.2
93,66,42.9
93,67,44.2
93,68,45.6
93,69,46.9
93,70,49.6
93,71,51
93,73,53.6
93,74,56.3
93,75,57.6
93,76,59
93,77,60.3
93,78,62.9
93,80,65.5
93,81,66.7
93,82,69.3
93,84,71.7
93,85,73
93,86,75.4
93,88,77.8
93,89,78.9
93,90,81.2
93,91,82.4
93,93,84.6
93,94,86.8
93,95,87.8
93,96,88.9
93,97,89.9
93,98,92
93,99,92.9
93,101,94.9
93,102,96.8
93,105,99.5
93,106,101.2
93,107,102.1
93,109,103.7
93,110,105.3
93,111,106.1
93,113,107.5
93,114,109
93,115,109.7
93,116,110.3
93,117,111
93,118,112.3
93,121,114.1
93,122,115.2
93,125,116.7
93,126,117.7
93,127,118.2
93,128,118.6
93,129,119.1
93,130,119.9
93,132,120.7
93,133,121
93,134,121.7
93,137,122.6
93,138,123.2
93,139,123.4
93,140,123.7
93,141,123.9
93,142,124.3
93,145,124.9
93,146,125.2
93,149,125.5
93,150,125.7
93,151,125.8
93,152,125.8
93,154,126
54,0,0
54,11,0
54,12,0.1
54,13,0.1
54,14,0.2
54,15,0.2
54,16,0.3
54,17,0.3
54,18,0.5
54,19,0.6
54,20,0.8
54,21,0.9
54,22,1.3
54,23,1.4
54,24,1.7
54,25,1.9
54,26,2.5
54,29,3.4
54,30,4.2
54,31,4.6
54,33,5.6
54,34,6.6
54,35,7.1
54,37,8.3
54,38,9.5
54,39,10.1
54,41,11.5
54,42,12.9
54,43,13.6
54,45,15.2
54,46,16.8
54,48,18.4
54,49,19.3
54,50,21
54,51,21.8
54,52,22.7
54,53,23.5
54,54,25.3
54,55,26.2
54,56,27
54,57,27.9
54,58,29.7
54,61,32.4
54,62,34.1
54,65,36.8
54,66,38.6
54,67,39.5
54,68,40.3
54,69,41.2
54,70,42.9
54,72,44.7
54,73,45.5
54,74,47.2
54,75,48
54,76,48.9
54,77,49.7
54,78,51.3
54,81,53.7
54,82,55.3
54,83,56.1
54,84,56.8
54,85,57.6
54,86,59.1
54,89,61.2
54,90,62.6
54,93,64.7
54,94,66
54,96,67.2
54,97,67.9
54,98,69.1
54,101,70.9
54,102,72
54,103,72.5
54,104,73.1
54,105,73.6
54,106,74.6
54,109,76.1
54,110,77
54,111,77.5
54,112,77.9
54,113,78.4
54,114,79.2
54,117,80.4
54,118,81.1
54,120,81.9
54,121,82.2
54,122,82.8
54,123,83.2
54,125,83.8
54,126,84.3
54,127,84.6
54,128,84.8
54,129,85.1
54,130,85.6
54,133,86.2
54,134,86.6
54,135,86.8
54,136,86.9
54,137,87.1
54,138,87.4
54,139,87.6
54,141,87.8
54,142,88
54,145,88.3
54,146,88.5
54,147,88.5
54,149,88.7
54,150,88.7
54,151,88.8
228,0,0
228,9,0
228,10,0.1
228,12,0.1
228,16,0.5
228,17,0.7
228,18,1
228,19,1.2
228,20,1.5
228,21,1.7
228,22,2.4
228,25,3.6
228,26,4.7
228,27,5.2
228,28,5.9
228,29,6.5
228,30,8
228,31,8.8
228,33,10.6
228,34,12.5
228,35,13.5
228,37,15.7
228,38,18
228,39,19.3
228,40,20.5
228,41,21.8
228,42,24.6
228,43,25.9
228,45,28.9
228,46,31.9
228,47,33.5
228,48,35
228,49,36.6
228,50,39.8
228,51,41.4
228,52,43.1
228,53,44.7
228,54,48
228,57,53.1
228,58,56.4
228,61,61.5
228,62,64.9
228,64,68.3
228,65,69.9
228,66,73.3
228,67,75
228,68,76.6
228,69,78.3
228,70,81.6
228,71,83.2
228,72,84.9
228,73,86.5
228,74,89.7
228,76,92.9
228,77,94.4
228,78,97.5
228,79,99
228,80,100.6
228,81,102.1
228,82,105
228,83,106.5
228,84,107.9
228,85,109.4
228,86,112.2
228,88,115
228,89,116.3
228,90,119
228,93,122.9
228,94,125.3
228,95,126.6
228,97,129
228,98,131.3
228,101,134.6
228,102,136.8
228,105,139.8
228,106,141.8
228,107,142.8
228,109,144.6
228,110,146.4
228,111,147.2
228,112,148.1
228,113,148.9
228,114,150.5
228,115,151.3
228,116,152
228,117,152.8
228,118,154.2
228,119,154.9
228,120,155.5
228,121,156.2
228,122,157.4
228,124,158.6
228,125,159.1
228,126,160.2
228,129,161.7
228,130,162.6
228,133,163.8
228,134,164.5
228,135,164.9
228,137,165.5
228,138,166.1
228,139,166.4
228,141,166.8
228,142,167.3
228,144,167.7
228,145,167.8
228,146,168.1
228,149,168.4
228,150,168.6
228,151,168.6
228,152,168.7
122,0,0
122,9,0
122,10,0.1
122,12,0.1
122,13,0.2
122,14,0.5
122,15,0.6
122,16,0.8
122,17,1.1
122,18,1.9
122,19,2.4
122,21,3.6
122,22,5.3
122,23,6.4
122,24,7.6
122,25,8.9
122,26,12
122,27,13.9
122,28,15.9
122,29,18.1
122,30,23.1
122,31,25.9
122,32,28.9
122,33,32.1
122,34,39.3
122,35,43.2
122,36,47.3
122,37,51.7
122,38,61.1
122,39,66.2
122,40,71.5
122,41,77
122,42,88.6
122,44,100.9
122,45,107.5
122,46,121.4
122,47,128.5
122,49,143.2
122,50,158.5
122,52,174.2
122,53,182.3
122,54,198.7
122,56,215.4
122,57,224
122,58,241.2
122,61,267.6
122,62,285.5
122,65,312.6
122,66,330.8
122,69,358.4
122,70,376.7
122,73,404.3
122,74,422.6
122,77,450
122,78,468.1
122,81,495
122,82,512.8
122,85,539
122,86,556.2
122,89,581.6
122,90,598.2
122,93,622.6
122,94,638.4
122,96,654
122,97,661.6
122,98,676.7
122,101,698.7
122,102,712.9
122,103,719.9
122,105,733.5
122,106,746.8
122,108,759.7
122,109,766
122,110,778.4
122,111,784.4
122,113,796.1
122,114,807.5
122,116,818.5
122,117,823.8
122,118,834.1
122,119,839.2
122,120,844.1
122,121,848.9
122,122,858.3
122,124,867.3
122,125,871.6
122,126,880
122,128,888
122,129,891.8
122,130,899.2
122,132,906.2
122,133,909.5
122,134,915.9
122,135,919
122,137,924.8
122,138,930.3
122,139,932.9
122,140,935.4
122,141,937.8
122,142,942.3
122,144,946.5
122,145,948.4
122,146,952
122,147,953.7
122,148,955.3
122,149,956.8
122,150,959.6
122,151,960.9
122,153,963.1
122,154,964.6
122,155,965.2
122,156,965.6
122,157,965.8
122,158,965.9
120,0,0
120,9,0
120,10,0.1
120,13,0.1
120,14,0.3
120,15,0.3
120,16,0.5
120,17,0.6
120,18,1.1
120,19,1.4
120,20,1.9
120,21,2.2
120,22,3.2
120,23,3.8
120,25,5.4
120,26,7.2
120,27,8.3
120,28,9.5
120,29,10.9
120,30,13.8
120,31,15.5
120,33,19.3
120,34,23.6
120,35,25.9
120,36,28.4
120,37,31
120,38,36.6
120,39,39.8
120,40,42.9
120,41,46.3
120,42,53.1
120,43,56.9
120,44,60.6
120,45,64.5
120,46,72.9
120,47,77.1
120,49,85.9
120,50,95.1
120,52,104.5
120,53,109.4
120,54,119.2
120,55,124.1
120,56,129.2
120,57,134.4
120,58,144.7
120,61,160.6
120,62,171.3
120,65,187.5
120,66,198.5
120,69,215
120,70,226
120,72,237
120,73,242.6
120,74,253.5
120,75,259.1
120,76,264.6
120,77,270
120,78,280.9
120,79,286.2
120,80,291.7
120,81,296.9
120,82,307.7
120,83,313
120,84,318.2
120,85,323.5
120,86,333.7
120,89,349
120,90,359
120,91,363.8
120,93,373.6
120,94,383
120,96,392.4
120,97,397
120,98,406
120,99,410.5
120,100,414.8
120,101,419.2
120,102,427.8
120,105,440.1
120,106,448.1
120,107,452
120,109,459.6
120,110,467
120,112,474.2
120,113,477.7
120,114,484.5
120,115,487.7
120,116,491.1
120,117,494.3
120,118,500.5
120,120,506.5
120,121,509.4
120,122,515
120,124,520.4
120,125,523
120,126,528
120,128,532.8
120,129,535.1
120,130,539.5
120,131,541.6
120,132,543.8
120,133,545.7
120,134,549.5
120,135,551.5
120,136,553.1
120,137,554.9
120,138,558.2
120,139,559.8
120,140,561.3
120,141,562.7
120,142,565.4
120,143,566.6
120,144,567.9
120,145,569
120,146,571.2
120,148,573.2
120,149,574.1
120,150,575.8
120,151,576.6
120,153,577.8
120,154,578.7
120,155,579.1
120,156,579.4
120,157,579.4
120,158,579.5
208,0,0
208,9,0
208,10,0.1
208,11,0.1
208,16,0.6
208,17,0.8
208,18,1.1
208,19,1.3
208,20,1.6
208,21,1.8
208,22,2.4
208,23,2.8
208,24,3.1
208,25,3.5
208,26,4.4
208,28,5.4
208,29,6
208,30,7.2
208,31,7.8
208,33,9.2
208,34,10.7
208,37,13.1
208,38,14.9
208,40,16.7
208,41,17.7
208,42,19.7
208,44,21.7
208,45,22.8
208,46,24.9
208,49,28.2
208,50,30.4
208,51,31.6
208,53,33.8
208,54,36.1
208,55,37.3
208,56,38.4
208,57,39.6
208,58,41.9
208,59,43
208,60,44.2
208,61,45.3
208,62,47.6
208,63,48.8
208,64,49.9
208,65,51.1
208,66,53.4
208,68,55.6
208,69,56.8
208,70,59
208,73,62.3
208,74,64.4
208,76,66.6
208,77,67.6
208,78,69.7
208,81,72.7
208,82,74.7
208,84,76.7
208,85,77.6
208,86,79.5
208,89,82.2
208,90,84
208,91,84.9
208,92,85.7
208,93,86.6
208,94,88.2
208,97,90.6
208,98,92.1
208,99,92.9
208,101,94.3
208,102,95.7
208,104,97.1
208,105,97.7
208,106,99
208,109,100.8
208,110,101.9
208,111,102.5
208,112,103
208,113,103.6
208,114,104.6
208,116,105.6
208,117,106
208,118,106.9
208,119,107.4
208,121,108.2
208,122,109
208,123,109.3
208,124,109.7
208,125,110
208,126,110.7
208,129,111.6
208,130,112.1
208,131,112.4
208,132,112.6
208,133,112.9
208,134,113.3
208,137,113.9
208,138,114.2
208,139,114.4
208,141,114.6
208,142,114.9
208,143,115
208,144,115
208,145,115.1
208,146,115.3
208,148,115.3
208,149,115.4
304,0,0
304,9,0
304,10,0.1
304,13,0.1
304,14,0.4
304,15,0.4
304,16,0.5
304,17,0.8
304,18,1.3
304,21,2.5
304,22,3.7
304,24,5.3
304,25,6.2
304,26,8.4
304,27,9.7
304,28,11.1
304,29,12.7
304,30,16.2
304,31,18.1
304,32,20.2
304,33,22.5
304,34,27.5
304,35,30.2
304,36,33.1
304,37,36.2
304,38,42.8
304,39,46.3
304,41,53.9
304,42,62
304,43,66.4
304,44,70.6
304,45,75.2
304,46,85
304,47,89.9
304,48,95.1
304,49,100.2
304,50,111
304,51,116.4
304,52,121.9
304,53,127.6
304,54,139.1
304,55,144.9
304,56,150.8
304,57,156.8
304,58,168.8
304,60,181.2
304,61,187.3
304,62,199.9
304,63,206.2
304,64,212.4
304,65,218.8
304,66,231.5
304,69,250.9
304,70,263.7
304,73,283
304,74,295.8
304,75,302.3
304,76,308.6
304,77,315
304,78,327.7
304,80,340.3
304,81,346.5
304,82,359
304,85,377.3
304,86,389.3
304,87,395.3
304,89,407.1
304,90,418.7
304,91,424.5
304,92,430.1
304,93,435.8
304,94,446.9
304,95,452.3
304,96,457.8
304,97,463.1
304,98,473.7
304,99,478.9
304,101,489.1
304,102,499
304,103,503.9
304,104,508.7
304,105,513.4
304,106,522.8
304,108,531.8
304,109,536.2
304,110,544.9
304,111,549.1
304,113,557.3
304,114,565.3
304,115,569.1
304,116,573
304,117,576.7
304,118,583.9
304,120,590.9
304,121,594.2
304,122,600.8
304,123,603.9
304,124,607.1
304,125,610.1
304,126,616
304,128,621.6
304,129,624.3
304,130,629.4
304,132,634.4
304,133,636.6
304,134,641.1
304,135,643.3
304,136,645.3
304,137,647.4
304,138,651.2
304,140,654.8
304,141,656.5
304,142,659.6
304,144,662.6
304,145,663.9
304,146,666.4
304,147,667.6
304,148,668.7
304,149,669.7
304,150,671.7
304,151,672.6
304,153,674.2
304,154,675.2
304,155,675.6
304,156,675.9
304,157,676.1
306,0,0
306,9,0
306,10,0.1
306,12,0.1
306,13,0.2
306,14,0.5
306,15,0.6
306,16,0.8
306,17,1.1
306,18,1.9
306,19,2.4
306,21,3.6
306,22,5.3
306,23,6.4
306,24,7.6
306,25,8.9
306,26,12
306,27,13.9
306,28,15.9
306,29,18.1
306,30,23.1
306,31,25.9
306,32,28.9
306,33,32.1
306,34,39.3
306,35,43.2
306,36,47.3
306,37,51.7
306,38,61.1
306,39,66.2
306,40,71.5
306,41,77
306,42,88.6
306,44,100.9
306,45,107.5
306,46,121.4
306,47,128.5
306,49,143.2
306,50,158.5
306,52,174.2
306,53,182.3
306,54,198.7
306,56,215.4
306,57,224
306,58,241.2
306,61,267.6
306,62,285.5
306,65,312.6
306,66,330.8
306,69,358.4
306,70,376.7
306,73,404.3
306,74,422.6
306,77,450
306,78,468.1
306,81,495
306,82,512.8
306,85,539
306,86,556.2
306,89,581.6
306,90,598.2
306,93,622.6
306,94,638.4
306,96,654
306,97,661.6
306,98,676.7
306,101,698.7
306,102,712.9
306,103,719.9
306,105,733.5
306,106,746.8
306,108,759.7
306,109,766
306,110,778.4
306,111,784.4
306,113,796.1
306,114,807.5
306,116,818.5
306,117,823.8
306,118,834.1
306,119,839.2
306,120,844.1
306,121,848.9
306,122,858.3
306,124,867.3
306,125,871.6
306,126,880
306,128,888
306,129,891.8
306,130,899.2
306,132,906.2
306,133,909.5
306,134,915.9
306,135,919
306,137,924.8
306,138,930.3
306,139,932.9
306,140,935.4
306,141,937.8
306,142,942.3
306,144,946.5
306,145,948.4
306,146,952
306,147,953.7
306,148,955.3
306,149,956.8
306,150,959.6
306,151,960.9
306,153,963.1
306,154,964.6
306,155,965.2
306,156,965.6
306,157,965.8
306,158,965.9
53,0,0
53,9,0
53,10,0.1
53,12,0.1
53,16,0.5
53,17,0.7
53,18,1.1
53,20,1.5
53,21,1.8
53,22,2.5
53,24,3.3
53,25,3.8
53,26,4.9
53,27,5.5
53,29,6.9
53,30,8.4
53,33,11.1
53,34,13.1
53,36,15.3
53,37,16.5
53,38,19
53,40,21.6
53,41,23
53,42,25.9
53,43,27.3
53,44,28.8
53,45,30.4
53,46,33.6
53,47,35.2
53,48,36.9
53,49,38.5
53,50,41.9
53,52,45.3
53,53,47.1
53,54,50.6
53,55,52.3
53,57,55.9
53,58,59.4
53,60,63
53,61,64.7
53,62,68.3
53,64,71.9
53,65,73.6
53,66,77.2
53,67,78.9
53,68,80.7
53,69,82.4
53,70,85.9
53,73,91
53,74,94.4
53,75,96.1
53,76,97.7
53,77,99.4
53,78,102.7
53,80,105.9
53,81,107.4
53,82,110.6
53,85,115.1
53,86,118.1
53,87,119.6
53,89,122.4
53,90,125.2
53,92,128
53,93,129.3
53,94,131.9
53,96,134.5
53,97,135.7
53,98,138.2
53,100,140.6
53,101,141.7
53,102,144
53,103,145.1
53,104,146.1
53,105,147.2
53,106,149.3
53,107,150.3
53,108,151.2
53,109,152.2
53,110,154.1
53,112,155.9
53,113,156.7
53,114,158.4
53,117,160.8
53,118,162.3
53,121,164.4
53,122,165.7
53,125,167.5
53,126,168.6
53,127,169.2
53,129,170.2
53,130,171.1
53,131,171.6
53,133,172.4
53,134,173.2
53,135,173.5
53,136,173.9
53,137,174.2
53,138,174.8
53,140,175.4
53,141,175.6
53,142,176.1
53,145,176.7
53,146,177
53,149,177.3
53,150,177.5
53,151,177.5
53,152,177.6
291,0,0
291,5,0
291,6,0.2
291,8,0.4
291,9,0.6
291,11,1.4
291,12,1.7
291,13,2.2
291,14,3.3
291,16,4.7
291,17,5.6
291,18,7.5
291,19,8.6
291,21,11
291,22,13.9
291,23,15.4
291,25,18.8
291,26,22.6
291,28,26.6
291,29,28.8
291,30,33.4
291,31,35.8
291,33,40.8
291,34,46
291,36,51.6
291,37,54.5
291,38,60.3
291,40,66.3
291,41,69.4
291,42,75.5
291,43,78.7
291,44,81.8
291,45,85
291,46,91.3
291,48,97.7
291,49,101
291,50,107.4
291,51,110.6
291,52,113.9
291,53,117.1
291,54,123.6
291,57,133.2
291,58,139.5
291,59,142.7
291,61,148.9
291,62,155.1
291,63,158.2
291,65,164.2
291,66,170.2
291,67,173.1
291,68,176.1
291,69,179
291,70,184.6
291,72,190.2
291,73,192.9
291,74,198.3
291,75,201
291,76,203.6
291,77,206.1
291,78,211.2
291,79,213.6
291,80,216.1
291,81,218.5
291,82,223.1
291,84,227.7
291,85,229.9
291,86,234.1
291,88,238.3
291,89,240.3
291,90,244.2
291,91,246.1
291,93,249.7
291,94,253.2
291,96,256.6
291,97,258.2
291,98,261.3
291,100,264.3
291,101,265.7
291,102,268.4
291,103,269.7
291,104,270.9
291,105,272.2
291,106,274.5
291,108,276.7
291,109,277.7
291,110,279.7
291,112,281.5
291,113,282.3
291,114,283.9
291,117,286
291,118,287.3
291,119,287.8
291,120,288.4
291,121,288.9
291,122,289.8
291,123,290.2
291,124,290.5
291,125,290.9
291,126,291.5
291,129,292.1
291,130,292.4
291,132,292.6
191,0,0
191,5,0
191,6,1
191,25,1
191,26,0
142,0,0
142,5,0
142,6,0.1
142,7,0.3
142,8,0.4
142,9,0.6
142,10,1.3
142,11,1.8
142,12,2.4
142,13,3.2
142,14,5.2
142,15,6.4
142,16,7.8
142,17,9.5
142,18,13.5
142,19,15.8
142,20,18.4
142,21,21.2
142,22,27.7
142,23,31.4
142,24,35.3
142,25,39.6
142,26,48.9
142,27,53.9
142,28,59.3
142,29,65
142,30,77.1
142,31,83.5
142,32,90.3
142,33,97.3
142,34,112
142,35,119.7
142,36,127.6
142,37,135.7
142,38,152.6
142,40,169.8
142,41,179
142,42,197.6
142,45,226.1
142,46,245.5
142,49,274.7
142,50,294.3
142,53,323.7
142,54,343.2
142,57,372.2
142,58,391.4
142,60,410.3
142,61,419.6
142,62,438.2
142,65,465.4
142,66,483.1
142,69,509
142,70,525.7
142,72,542.1
142,73,550.1
142,74,565.7
142,75,573.4
142,77,588.4
142,78,602.9
142,80,616.9
142,81,623.7
142,82,637
142,84,649.7
142,85,655.9
142,86,667.9
142,87,673.7
142,88,679.4
142,89,685
142,90,695.7
142,92,705.9
142,93,710.8
142,94,720.2
142,95,724.7
142,96,729.1
142,97,733.4
142,98,741.6
142,99,745.5
142,101,752.9
142,102,759.8
142,103,763.1
142,104,766.3
142,105,769.3
142,106,775
142,107,777.7
142,108,780.3
142,109,782.7
142,110,787.3
142,111,789.4
142,112,791.4
142,113,793.3
142,114,796.8
142,116,799.8
142,117,801.1
142,118,803.5
142,119,804.6
142,121,806.4
142,122,807.8
142,124,808.8
142,126,809.6
142,127,809.7
292,0,0
292,5,0
292,6,0.1
292,7,0.1
292,9,0.3
292,13,1.1
292,14,1.7
292,15,2
292,17,2.8
292,18,3.7
292,21,5.5
292,22,6.9
292,24,8.5
292,25,9.4
292,26,11.3
292,28,13.3
292,29,14.4
292,30,16.7
292,32,19.1
292,33,20.4
292,34,23
292,37,27.2
292,38,30.2
292,41,34.7
292,42,37.8
292,43,39.3
292,45,42.5
292,46,45.7
292,49,50.5
292,50,53.7
292,52,56.9
292,53,58.6
292,54,61.8
292,57,66.6
292,58,69.8
292,59,71.3
292,61,74.5
292,62,77.6
292,65,82.1
292,66,85.1
292,67,86.6
292,68,88
292,69,89.5
292,70,92.3
292,73,96.5
292,74,99.2
292,77,103.1
292,78,105.6
292,81,109.2
292,82,111.6
292,85,114.9
292,86,117.1
292,89,120.1
292,90,122.1
292,91,123
292,92,124
292,93,124.9
292,94,126.6
292,95,127.5
292,97,129.1
292,98,130.7
292,101,132.8
292,102,134.2
292,103,134.8
292,104,135.5
292,105,136.1
292,106,137.2
292,107,137.8
292,108,138.3
292,109,138.9
292,110,139.8
292,111,140.3
292,112,140.7
292,113,141.2
292,114,142
292,115,142.3
292,116,142.7
292,117,143
292,118,143.6
292,120,144.2
292,121,144.4
292,122,144.9
292,124,145.3
292,125,145.4
292,126,145.7
292,127,145.9
292,130,146.2
292,131,146.2
292,132,146.3
140,0,0
140,5,0
140,6,0.1
140,7,0.1
140,8,0.2
140,9,0.2
140,10,0.5
140,12,0.9
140,13,1.2
140,14,2
140,15,2.5
140,17,3.7
140,18,5.3
140,19,6.2
140,20,7.2
140,21,8.3
140,22,10.8
140,23,12.2
140,25,15.4
140,26,19.1
140,27,21
140,28,23.1
140,29,25.3
140,30,30.1
140,31,32.6
140,32,35.2
140,33,37.9
140,34,43.7
140,35,46.7
140,37,52.9
140,38,59.5
140,39,62.9
140,40,66.2
140,41,69.8
140,42,77.1
140,45,88.2
140,46,95.7
140,49,107.1
140,50,114.8
140,53,126.2
140,54,133.8
140,57,145.2
140,58,152.6
140,61,163.7
140,62,170.9
140,63,174.5
140,65,181.5
140,66,188.4
140,68,195.2
140,69,198.5
140,70,205
140,72,211.4
140,73,214.5
140,74,220.6
140,76,226.6
140,77,229.5
140,78,235.1
140,79,237.9
140,80,240.6
140,81,243.2
140,82,248.4
140,84,253.4
140,85,255.8
140,86,260.5
140,87,262.8
140,88,265
140,89,267.1
140,90,271.3
140,92,275.3
140,93,277.2
140,94,280.9
140,95,282.7
140,96,284.4
140,97,286
140,98,289.2
140,100,292.2
140,101,293.6
140,102,296.3
140,103,297.6
140,105,300
140,106,302.3
140,109,305.3
140,110,307
140,111,307.9
140,112,308.6
140,113,309.4
140,114,310.7
140,116,311.9
140,117,312.4
140,118,313.4
140,120,314.2
140,121,314.5
140,122,315
140,126,315.8
209,0,0
209,5,0
209,7,0.2
209,8,0.2
209,9,0.4
209,12,1.3
209,13,1.7
209,14,3
209,15,3.7
209,17,5.5
209,18,8
209,19,9.4
209,20,11
209,21,12.8
209,22,17
209,23,19.4
209,24,21.9
209,25,24.7
209,26,31
209,27,34.3
209,28,38
209,29,41.8
209,30,50.1
209,31,54.6
209,32,59.3
209,33,64.2
209,34,74.7
209,35,80.1
209,36,85.9
209,37,91.8
209,38,104.1
209,40,116.8
209,41,123.7
209,42,137.7
209,43,144.8
209,45,159.4
209,46,174.5
209,48,189.6
209,49,197.4
209,50,213
209,52,228.7
209,53,236.8
209,54,252.8
209,57,276.9
209,58,293.1
209,61,317.4
209,62,333.6
209,64,349.7
209,65,357.6
209,66,373.6
209,68,389.4
209,69,397.2
209,70,412.8
209,71,420.6
209,73,435.9
209,74,451.1
209,75,458.6
209,77,473.4
209,78,487.9
209,79,495.1
209,81,509.3
209,82,523.1
209,83,530
209,85,543.4
209,86,556.6
209,88,569.4
209,89,575.7
209,90,588.1
209,92,600.1
209,93,606
209,94,617.5
209,95,623.2
209,96,628.7
209,97,634.1
209,98,644.9
209,101,660.2
209,102,670
209,104,679.4
209,105,684
209,106,692.9
209,108,701.5
209,109,705.6
209,110,713.7
209,112,721.3
209,113,725
209,114,732.2
209,116,739
209,117,742.2
209,118,748.5
209,119,751.5
209,121,757.3
209,122,762.7
209,123,765.3
209,125,770.3
209,126,774.9
209,127,777.1
209,128,779.2
209,129,781.2
209,130,785
209,131,786.8
209,132,788.5
209,133,790.1
209,134,793.2
209,135,794.6
209,136,795.9
209,137,797.1
209,138,799.5
209,140,801.5
209,141,802.4
209,142,804
209,143,804.6
209,144,805.3
209,145,805.9
209,146,806.7
209,147,807.2
209,148,807.5
209,149,807.6
209,150,808
196,0,0
196,5,0
196,8,0.3
196,9,0.5
196,10,1
196,11,1.4
196,12,1.9
196,13,2.5
196,14,4.2
196,15,5.2
196,16,6.5
196,17,7.9
196,18,11.4
196,19,13.4
196,20,15.8
196,21,18.3
196,22,24.3
196,23,27.7
196,24,31.3
196,25,35.3
196,26,44.2
196,27,49
196,28,54.2
196,29,59.7
196,30,71.6
196,31,78
196,32,84.7
196,33,91.8
196,34,106.7
196,35,114.5
196,36,122.7
196,37,131.1
196,38,148.7
196,40,166.9
196,41,176.7
196,42,196.7
196,43,206.9
196,45,227.8
196,46,249.2
196,48,270.9
196,49,282
196,50,304.3
196,53,338.2
196,54,361.1
196,57,395.6
196,58,418.7
196,61,453.4
196,62,476.5
196,65,510.9
196,66,533.7
196,69,567.5
196,70,589.8
196,73,622.8
196,74,644.4
196,77,676.2
196,78,697
196,81,727.5
196,82,747.3
196,83,757.1
196,85,776.3
196,86,795.1
196,89,822.4
196,90,840.1
196,93,865.7
196,94,882.1
196,95,890.2
196,97,905.9
196,98,921.2
196,99,928.6
196,101,943.1
196,102,957.1
196,104,970.6
196,105,977.1
196,106,989.9
196,108,1002.1
196,109,1008
196,110,1019.5
196,111,1025
196,113,1035.7
196,114,1046
196,116,1055.7
196,117,1060.3
196,118,1069.3
196,120,1077.8
196,121,1081.9
196,122,1089.6
196,123,1093.3
196,124,1096.9
196,125,1100.4
196,126,1107
196,127,1110.1
196,128,1113.1
196,129,1116
196,130,1121.4
196,131,1124
196,133,1128.8
196,134,1133.1
196,135,1135.1
196,136,1137
